community_id,size,labelled_size,purity,n_distinct_synsets
1311,6,6,1.0,1
1312,5,3,0.6666666666666666,2
1313,4,3,0.6666666666666666,2
1314,3,2,0.5,2
1315,3,2,0.5,2
1316,3,2,0.5,2
1319,4,4,1.0,1
1320,6,4,0.5,2
1321,4,2,1.0,1
1322,3,2,1.0,1
1323,4,4,1.0,1
1324,5,5,1.0,1
1325,4,4,1.0,1
1326,6,6,1.0,1
1327,4,4,1.0,1
1328,3,3,1.0,1
1329,4,4,1.0,1
1330,12,12,1.0,1
1331,3,3,1.0,1
1333,4,2,0.5,2
1334,7,3,0.6666666666666666,2
1335,3,3,1.0,1
1336,3,3,1.0,1
1337,3,3,0.6666666666666666,2
1338,4,3,1.0,1
1339,4,2,1.0,1
1341,4,3,1.0,1
1342,3,2,1.0,1
1343,4,2,1.0,1
1345,3,2,1.0,1
1346,6,3,0.6666666666666666,2
1347,3,3,1.0,1
1348,3,2,0.5,2
1349,3,2,1.0,1
1351,7,3,0.3333333333333333,3
1352,6,4,0.5,3
1354,3,2,1.0,1
1355,3,2,1.0,1
1356,3,2,1.0,1
1358,6,4,0.75,2
1359,7,5,0.4,3
1361,5,2,1.0,1
1363,8,6,0.3333333333333333,4
1366,3,2,1.0,1
1369,4,4,1.0,1
1376,3,3,1.0,1
1377,4,2,0.5,2
1378,4,2,0.5,2
1379,4,4,1.0,1
1380,5,5,1.0,1
1381,5,5,1.0,1
1382,6,6,1.0,1
1383,11,11,1.0,1
1384,8,8,1.0,1
1385,5,5,1.0,1
1386,3,3,1.0,1
1389,4,2,0.5,2
1391,4,2,1.0,1
1392,3,2,1.0,1
1393,3,3,1.0,1
1394,4,4,1.0,1
1396,3,2,1.0,1
1397,6,4,1.0,1
1398,3,2,1.0,1
1402,5,3,1.0,1
1403,7,7,1.0,1
1404,4,4,1.0,1
1405,4,2,0.5,2
1406,3,2,1.0,1
1407,3,2,0.5,2
1408,8,4,0.25,4
1409,3,3,0.6666666666666666,2
1410,3,3,1.0,1
1411,3,3,1.0,1
1412,4,4,1.0,1
1413,3,3,1.0,1
1414,3,3,1.0,1
1415,4,3,0.6666666666666666,2
1416,4,4,1.0,1
1417,3,3,1.0,1
1419,3,2,1.0,1
1420,3,2,1.0,1
1421,3,2,0.5,2
1422,4,2,0.5,2
1423,3,3,0.3333333333333333,3
1425,3,2,1.0,1
1427,6,2,1.0,1
1428,3,2,0.5,2
1429,7,4,1.0,1
1431,4,2,1.0,1
1432,3,3,1.0,1
1433,4,4,0.75,2
1434,3,3,1.0,1
1438,3,3,1.0,1
1439,3,2,1.0,1
1440,3,3,1.0,1
1441,3,3,1.0,1
1444,3,3,1.0,1
1445,4,2,0.5,2
1449,5,5,1.0,1
1450,3,2,1.0,1
1452,5,3,0.6666666666666666,2
1453,3,2,1.0,1
1454,5,2,0.5,2
1455,3,2,1.0,1
1456,3,3,1.0,1
1457,4,4,0.75,2
1458,3,3,1.0,1
1459,4,3,0.6666666666666666,2
1460,3,3,1.0,1
1463,3,2,0.5,2
1464,3,2,0.5,2
1466,3,3,1.0,1
1468,5,3,1.0,1
1469,3,2,1.0,1
1471,3,3,1.0,1
1474,4,2,0.5,2
1475,3,2,0.5,2
1477,8,4,0.25,4
1479,3,2,1.0,1
1480,3,2,1.0,1
1481,3,2,1.0,1
1482,3,3,1.0,1
1483,3,2,1.0,1
1484,3,3,1.0,1
1485,3,3,1.0,1
1487,5,4,1.0,1
1488,4,3,1.0,1
1489,3,2,0.5,2
1494,3,2,1.0,1
1495,3,3,1.0,1
1496,3,3,1.0,1
1498,3,2,1.0,1
1499,3,2,0.5,2
1501,3,2,0.5,2
1502,3,3,1.0,1
1507,3,2,1.0,1
1508,3,2,1.0,1
1509,5,3,1.0,1
1510,3,2,1.0,1
1512,3,2,0.5,2
1513,3,3,1.0,1
1514,3,2,0.5,2
1515,4,2,0.5,2
1518,3,3,1.0,1
1519,3,3,1.0,1
1520,3,3,1.0,1
1521,4,4,1.0,1
1524,3,2,0.5,2
1525,3,3,1.0,1
1527,3,2,1.0,1
1528,3,2,1.0,1
1529,3,3,1.0,1
1530,3,2,1.0,1
1531,3,3,1.0,1
1532,3,2,1.0,1
1533,4,2,0.5,2
1535,3,3,1.0,1
1536,3,3,1.0,1
1537,3,3,1.0,1
1538,3,2,1.0,1
1539,4,2,0.5,2
1540,4,2,0.5,2
1544,3,2,1.0,1
1545,5,3,0.6666666666666666,2
1546,3,3,1.0,1
1547,3,3,1.0,1
1548,3,2,0.5,2
1550,3,2,1.0,1
1552,4,2,0.5,2
1553,4,2,1.0,1
1555,3,3,1.0,1
1556,5,5,1.0,1
1557,4,4,1.0,1
1558,3,3,1.0,1
1559,3,2,1.0,1
1562,4,2,1.0,1
1563,3,2,1.0,1
1564,3,2,1.0,1
1565,3,2,1.0,1
1566,3,3,1.0,1
1567,4,2,1.0,1
1568,4,3,1.0,1
1569,5,5,1.0,1
1570,3,3,1.0,1
1571,3,2,1.0,1
1572,4,4,0.75,2
1573,3,3,1.0,1
1574,3,2,0.5,2
1575,5,5,0.8,2
1576,3,3,1.0,1
1577,3,3,1.0,1
1578,3,2,0.5,2
1579,4,2,0.5,2
1580,3,2,1.0,1
1582,3,3,0.6666666666666666,2
1584,3,2,1.0,1
1586,4,3,1.0,1
1589,3,2,1.0,1
1590,4,3,0.6666666666666666,2
1591,3,2,0.5,2
1592,3,2,0.5,2
1593,3,2,1.0,1
1595,3,2,1.0,1
1597,3,3,1.0,1
1598,3,3,1.0,1
1599,4,4,1.0,1
1601,3,3,1.0,1
1602,3,3,1.0,1
1603,3,3,1.0,1
1604,3,2,0.5,2
1605,3,2,1.0,1
1607,3,3,1.0,1
1608,3,2,0.5,2
1610,3,3,1.0,1
1611,3,2,1.0,1
1612,3,3,1.0,1
1615,3,3,1.0,1
1616,8,7,0.42857142857142855,3
1617,3,3,1.0,1
1618,3,3,1.0,1
1619,3,2,1.0,1
1620,3,2,1.0,1
1621,4,4,1.0,1
1622,4,2,1.0,1
1623,3,2,1.0,1
1625,5,3,1.0,1
1626,3,3,1.0,1
1627,3,2,0.5,2
1629,5,3,0.6666666666666666,2
1630,3,2,0.5,2
1631,4,2,0.5,2
1632,3,2,1.0,1
1634,3,2,1.0,1
1635,4,2,0.5,2
1636,3,2,1.0,1
1637,4,4,1.0,1
1638,3,2,0.5,2
1640,3,2,0.5,2
1641,3,3,1.0,1
1642,3,2,1.0,1
1643,4,4,1.0,1
1647,3,3,1.0,1
1650,3,2,1.0,1
1651,5,3,1.0,1
1652,3,2,0.5,2
1653,4,3,1.0,1
1654,3,3,1.0,1
1656,3,2,1.0,1
1657,3,3,1.0,1
1658,3,2,1.0,1
1659,3,3,1.0,1
1660,4,4,1.0,1
1661,22,22,1.0,1
1662,4,3,1.0,1
1663,4,4,1.0,1
1664,4,4,1.0,1
1666,4,3,0.6666666666666666,2
1667,3,3,1.0,1
1668,3,2,0.5,2
1669,3,3,0.6666666666666666,2
1670,3,3,1.0,1
1671,4,4,1.0,1
1672,3,3,1.0,1
1673,4,4,1.0,1
1674,3,3,1.0,1
1675,3,3,1.0,1
1676,4,3,0.6666666666666666,2
1677,4,4,1.0,1
1678,3,3,1.0,1
1679,3,3,1.0,1
1680,3,2,0.5,2
1681,5,3,0.6666666666666666,2
1682,3,3,1.0,1
1683,3,3,1.0,1
1684,3,2,1.0,1
1685,3,2,0.5,2
1686,3,2,1.0,1
1687,3,2,1.0,1
1688,4,4,1.0,1
1689,3,3,1.0,1
1690,4,3,0.3333333333333333,3
1691,6,5,1.0,1
1693,3,2,0.5,2
1694,3,3,0.6666666666666666,2
1695,3,2,1.0,1
1696,3,2,0.5,2
1697,3,2,0.5,2
1698,3,2,0.5,2
1699,3,2,0.5,2
1700,4,4,1.0,1
1701,4,4,0.75,2
1702,3,3,1.0,1
1703,4,4,1.0,1
1704,3,2,0.5,2
1705,3,3,1.0,1
1706,3,3,1.0,1
1707,4,4,1.0,1
1708,4,4,1.0,1
1709,3,3,1.0,1
1710,3,3,1.0,1
1711,3,2,0.5,2
1712,3,3,1.0,1
1713,3,3,1.0,1
1714,3,2,1.0,1
1715,3,3,0.6666666666666666,2
1716,4,3,0.6666666666666666,2
1717,5,4,1.0,1
1718,3,2,0.5,2
1719,3,3,1.0,1
1720,3,2,1.0,1
1721,3,2,1.0,1
1722,4,4,1.0,1
1723,3,3,1.0,1
1724,3,3,1.0,1
1725,5,5,0.8,2
1726,3,2,0.5,2
1727,3,2,0.5,2
1728,3,2,1.0,1
1729,3,3,1.0,1
1730,3,3,1.0,1
1731,3,2,0.5,2
1732,3,3,1.0,1
1733,3,3,1.0,1
1734,3,3,1.0,1
1735,3,2,0.5,2
1736,3,2,0.5,2
1737,3,3,1.0,1
1738,3,3,1.0,1
1739,3,3,1.0,1
1740,3,3,1.0,1
1741,4,4,1.0,1
1742,4,4,1.0,1
1743,3,3,1.0,1
1744,3,3,1.0,1
1745,3,3,0.3333333333333333,3
1746,3,3,1.0,1
1747,3,3,1.0,1
1748,3,3,1.0,1
1749,3,3,1.0,1
1750,3,3,1.0,1
1751,3,3,1.0,1
1752,3,3,1.0,1
1753,3,3,0.6666666666666666,2
1754,3,3,0.6666666666666666,2
1755,3,3,0.6666666666666666,2
1756,3,3,0.3333333333333333,3
1757,3,3,0.6666666666666666,2
1758,3,3,1.0,1
1759,3,3,1.0,1
1760,3,3,1.0,1
1761,3,3,1.0,1
1762,3,3,1.0,1
1763,3,3,1.0,1
1764,5,5,1.0,1
1765,3,3,1.0,1
1766,3,3,1.0,1
1767,3,3,1.0,1
1768,3,3,0.6666666666666666,2
1769,4,4,1.0,1
1770,3,3,1.0,1
1771,5,5,1.0,1
1772,4,4,1.0,1
1773,3,3,1.0,1
1774,3,3,1.0,1
1775,3,3,1.0,1
1776,4,4,1.0,1
1777,3,3,1.0,1
1778,3,3,1.0,1
1779,9,9,1.0,1
1780,3,3,1.0,1
1781,3,3,1.0,1
1782,3,3,1.0,1
1783,3,3,1.0,1
1784,4,4,1.0,1
1785,7,7,1.0,1
1786,3,3,1.0,1
1787,4,4,1.0,1
1788,4,4,1.0,1
1789,4,4,1.0,1
1790,3,3,1.0,1
1791,3,3,1.0,1
1792,12,12,1.0,1
1793,3,3,0.6666666666666666,2
1794,3,3,1.0,1
1795,3,3,1.0,1
1796,3,3,1.0,1
1797,4,4,1.0,1
1798,7,7,1.0,1
1799,4,4,1.0,1
1800,4,4,1.0,1
1801,3,3,1.0,1
1802,3,3,1.0,1
1803,3,3,1.0,1
1804,3,3,1.0,1
1805,3,3,1.0,1
1806,3,3,1.0,1
1807,3,3,1.0,1
1808,3,3,0.6666666666666666,2
1809,4,4,1.0,1
1810,3,3,1.0,1
1811,3,3,0.6666666666666666,2
1812,3,3,1.0,1
1813,3,3,1.0,1
1814,8,8,0.875,2
1815,3,3,0.6666666666666666,2
1816,3,3,1.0,1
1817,5,5,1.0,1
1818,4,4,1.0,1
1819,3,3,0.6666666666666666,2
1820,3,3,0.6666666666666666,2
1821,4,4,0.5,2
1822,4,4,1.0,1
1823,3,3,0.3333333333333333,3
1824,3,3,1.0,1
1825,3,3,1.0,1
1826,3,3,1.0,1
1827,3,3,1.0,1
1828,3,3,1.0,1
1829,4,4,0.75,2
1830,3,3,0.6666666666666666,2
1831,3,3,0.6666666666666666,2
1832,3,3,0.6666666666666666,2
1833,3,3,0.3333333333333333,3
1834,4,4,0.75,2
1835,4,4,1.0,1
1836,3,3,0.6666666666666666,2
1837,3,3,1.0,1
1838,3,3,1.0,1
1839,3,3,1.0,1
1840,3,3,1.0,1
1841,4,4,1.0,1
1842,26,26,1.0,1
1843,3,3,1.0,1
1844,3,3,1.0,1
1845,4,4,1.0,1
1846,3,3,1.0,1
1847,4,4,0.5,3
1848,3,3,1.0,1
1849,3,3,0.6666666666666666,2
1850,3,3,0.6666666666666666,2
1851,3,3,1.0,1
1852,3,3,1.0,1
1853,3,3,1.0,1
1854,3,3,1.0,1
1855,3,3,1.0,1
1856,3,3,1.0,1
1857,3,3,1.0,1
1858,3,3,1.0,1
1859,3,3,0.6666666666666666,2
1860,3,3,1.0,1
1861,3,3,1.0,1
1862,3,3,1.0,1
1863,3,3,1.0,1
1864,3,3,1.0,1
1865,3,3,1.0,1
1866,4,4,1.0,1
1867,3,3,0.6666666666666666,2
1868,3,3,1.0,1
1869,3,3,1.0,1
1870,3,3,1.0,1
1871,4,4,1.0,1
1872,4,4,1.0,1
1873,5,5,1.0,1
1874,3,3,1.0,1
1875,3,3,1.0,1
1876,3,3,1.0,1
1877,3,3,1.0,1
1878,3,3,1.0,1
1879,3,3,1.0,1
1880,3,3,1.0,1
1881,3,3,0.6666666666666666,2
1882,3,3,1.0,1
1883,4,4,1.0,1
1884,3,3,0.6666666666666666,2
1885,6,6,0.8333333333333334,2
1886,4,4,1.0,1
1887,5,5,1.0,1
1888,7,7,1.0,1
1889,3,3,1.0,1
1890,3,3,1.0,1
1891,3,3,1.0,1
1892,4,4,1.0,1
1893,3,3,1.0,1
1894,3,3,1.0,1
1895,9,9,1.0,1
1896,3,3,1.0,1
1897,6,6,1.0,1
1898,3,3,1.0,1
1899,3,3,1.0,1
1900,3,3,0.6666666666666666,2
1901,4,4,1.0,1
1902,4,4,1.0,1
1903,3,3,1.0,1
1904,3,3,1.0,1
1905,3,3,1.0,1
1906,4,4,0.75,2
1907,3,3,0.6666666666666666,2
1908,3,3,1.0,1
1909,4,4,1.0,1
1910,11,11,1.0,1
1911,5,5,1.0,1
1912,3,3,1.0,1
1913,3,3,1.0,1
1914,3,3,1.0,1
1915,3,3,1.0,1
1916,3,3,1.0,1
1917,4,4,1.0,1
1918,12,12,0.9166666666666666,2
1919,4,4,1.0,1
1920,4,4,1.0,1
1921,3,3,1.0,1
1922,3,3,1.0,1
1923,4,4,1.0,1
1924,5,5,0.8,2
1925,4,4,0.75,2
1926,69,69,0.9710144927536232,3
1927,3,3,0.6666666666666666,2
1928,3,3,1.0,1
1929,3,3,0.6666666666666666,2
1930,3,3,0.3333333333333333,3
1931,3,3,1.0,1
1932,3,3,1.0,1
1933,3,3,1.0,1
1934,3,3,1.0,1
1935,3,3,0.6666666666666666,2
1936,4,4,1.0,1
1937,4,4,1.0,1
1938,4,4,1.0,1
1939,3,3,1.0,1
1940,3,3,1.0,1
1941,3,3,0.6666666666666666,2
1942,3,3,1.0,1
1943,3,3,1.0,1
1944,3,3,1.0,1
1945,5,5,0.6,2
1946,3,3,0.6666666666666666,2
1947,7,7,0.8571428571428571,2
1948,28,28,0.9642857142857143,2
1949,5,5,1.0,1
1950,3,3,1.0,1
1951,3,3,1.0,1
1952,6,6,1.0,1
1953,3,3,1.0,1
1954,4,4,1.0,1
1955,9,9,0.8888888888888888,2
1956,4,4,1.0,1
1957,3,3,1.0,1
1958,3,3,1.0,1
1959,7,7,1.0,1
1960,3,3,1.0,1
1961,3,3,1.0,1
1962,3,3,1.0,1
1963,3,3,1.0,1
1964,3,3,1.0,1
1965,3,3,1.0,1
1966,3,3,1.0,1
1967,3,3,0.6666666666666666,2
1968,4,4,0.75,2
1969,4,4,1.0,1
1970,4,4,0.5,2
1971,5,5,0.8,2
1972,4,4,1.0,1
1973,3,3,1.0,1
1974,3,3,1.0,1
1975,4,4,0.5,2
1976,4,4,1.0,1
1977,4,4,1.0,1
1978,21,21,0.5238095238095238,3
1979,3,3,0.6666666666666666,2
1980,3,3,1.0,1
1981,3,3,1.0,1
1982,3,3,0.6666666666666666,2
1983,3,3,0.6666666666666666,2
1984,3,3,1.0,1
1985,6,6,0.8333333333333334,2
1986,3,3,1.0,1
1987,3,3,1.0,1
1988,3,3,1.0,1
1989,3,3,1.0,1
1990,3,3,1.0,1
1991,3,3,1.0,1
1992,6,6,1.0,1
1993,5,5,1.0,1
1994,3,3,1.0,1
1995,3,3,1.0,1
1996,3,3,1.0,1
1997,3,3,1.0,1
1998,3,3,1.0,1
1999,3,3,1.0,1
2000,3,3,1.0,1
2001,3,3,1.0,1
2002,3,3,1.0,1
2003,4,4,1.0,1
2004,3,3,1.0,1
2005,3,3,0.6666666666666666,2
2006,4,4,1.0,1
2007,3,3,1.0,1
2008,6,6,1.0,1
2009,4,4,1.0,1
2010,3,3,1.0,1
2011,3,3,1.0,1
2012,3,3,1.0,1
2013,3,3,1.0,1
2014,3,3,0.6666666666666666,2
2015,3,3,1.0,1
2016,3,3,1.0,1
2017,3,3,1.0,1
2018,14,14,1.0,1
2019,3,3,1.0,1
2020,4,4,1.0,1
2021,3,3,1.0,1
2022,4,4,1.0,1
2023,3,3,1.0,1
2024,3,3,0.6666666666666666,2
2025,3,3,1.0,1
2026,3,3,0.6666666666666666,2
2027,3,3,1.0,1
2028,3,3,1.0,1
2029,6,6,1.0,1
2030,4,4,1.0,1
2031,3,3,1.0,1
2032,3,3,1.0,1
2033,3,3,1.0,1
2034,3,3,1.0,1
2035,4,4,1.0,1
2036,3,3,1.0,1
2037,4,4,1.0,1
2038,3,3,1.0,1
2039,3,3,1.0,1
2040,7,7,1.0,1
2041,4,4,1.0,1
2042,4,4,1.0,1
2043,3,3,1.0,1
2044,3,3,1.0,1
2045,4,4,1.0,1
2046,3,3,1.0,1
2047,5,5,1.0,1
2048,3,3,1.0,1
2049,3,3,1.0,1
2050,4,4,1.0,1
2051,89,89,1.0,1
2052,3,3,1.0,1
2053,24,24,1.0,1
2054,4,4,1.0,1
2055,3,3,1.0,1
2056,3,3,1.0,1
2057,4,4,1.0,1
2058,5,5,1.0,1
2059,3,3,1.0,1
2060,5,5,1.0,1
2061,16,16,1.0,1
2062,6,6,1.0,1
2063,10,10,1.0,1
2064,3,3,1.0,1
2065,3,3,1.0,1
2066,4,4,1.0,1
2067,4,4,1.0,1
2068,4,4,1.0,1
2069,5,5,1.0,1
2070,3,3,1.0,1
2071,4,4,1.0,1
2072,3,3,1.0,1
2073,6,6,1.0,1
2074,4,4,1.0,1
2075,6,6,1.0,1
2076,3,3,1.0,1
2077,5,5,1.0,1
2078,4,4,1.0,1
2079,4,4,1.0,1
2080,3,3,1.0,1
2081,3,3,1.0,1
2082,13,13,1.0,1
2083,5,5,1.0,1
2084,4,4,1.0,1
2085,5,5,1.0,1
2086,36,36,1.0,1
2087,4,4,1.0,1
2088,3,3,1.0,1
2089,4,4,1.0,1
2090,15,15,1.0,1
2091,3,3,1.0,1
2092,15,15,1.0,1
2093,9,9,1.0,1
2094,3,3,1.0,1
2095,3,3,1.0,1
2096,4,4,1.0,1
2097,11,11,1.0,1
2098,4,4,1.0,1
2099,3,3,1.0,1
2100,5,5,1.0,1
2101,3,3,1.0,1
2102,3,3,1.0,1
2103,4,4,1.0,1
2104,3,3,1.0,1
2105,3,3,1.0,1
2106,3,3,1.0,1
2107,4,4,1.0,1
2108,3,3,1.0,1
2109,3,3,1.0,1
2110,4,4,1.0,1
2111,3,3,1.0,1
2112,3,3,1.0,1
2113,6,6,1.0,1
2114,7,7,1.0,1
2115,5,5,1.0,1
2116,3,3,1.0,1
2117,3,3,1.0,1
2118,5,5,1.0,1
2119,3,3,1.0,1
2120,5,5,1.0,1
2121,4,4,1.0,1
2122,3,3,1.0,1
2123,3,3,1.0,1
2124,3,3,1.0,1
2125,3,3,1.0,1
2126,3,3,1.0,1
2127,3,3,1.0,1
2128,3,3,1.0,1
2129,3,3,1.0,1
2130,7,7,1.0,1
2131,3,3,1.0,1
2132,5,5,1.0,1
2133,6,6,1.0,1
2134,3,3,1.0,1
2135,3,3,1.0,1
2136,3,3,0.6666666666666666,2
2137,3,3,1.0,1
2138,6,6,1.0,1
2139,4,4,1.0,1
2140,3,3,1.0,1
2141,3,3,1.0,1
2142,3,3,1.0,1
2143,3,3,1.0,1
2144,4,4,1.0,1
2145,6,6,1.0,1
2146,3,3,1.0,1
2147,3,3,1.0,1
2148,3,3,1.0,1
2149,3,3,1.0,1
2150,3,3,1.0,1
2151,3,3,1.0,1
2152,3,3,1.0,1
2153,3,3,1.0,1
2154,3,3,1.0,1
2155,4,4,1.0,1
2156,3,3,1.0,1
2157,4,4,1.0,1
2158,3,3,1.0,1
2159,3,3,1.0,1
2160,4,4,1.0,1
2161,3,3,1.0,1
2162,5,5,1.0,1
2163,3,3,1.0,1
2164,4,4,1.0,1
2165,4,4,1.0,1
2166,6,6,1.0,1
2167,3,3,1.0,1
2168,3,3,1.0,1
2169,4,4,1.0,1
2170,3,3,1.0,1
2171,3,3,1.0,1
2172,3,3,1.0,1
2173,3,3,1.0,1
2174,4,4,1.0,1
2175,4,4,1.0,1
2176,3,3,1.0,1
2177,3,3,1.0,1
2178,3,3,1.0,1
2179,3,3,1.0,1
2180,3,3,1.0,1
2181,4,4,1.0,1
2182,6,6,1.0,1
2183,9,9,1.0,1
2184,4,4,1.0,1
2185,3,3,1.0,1
2186,3,3,1.0,1
2187,6,6,1.0,1
2188,5,5,1.0,1
2189,3,3,1.0,1
2190,4,4,1.0,1
2191,3,3,1.0,1
2192,3,3,1.0,1
2193,3,3,1.0,1
2194,3,3,1.0,1
2195,3,3,1.0,1
2196,6,6,1.0,1
2197,3,3,1.0,1
2198,3,3,1.0,1
2199,3,3,1.0,1
2200,6,6,1.0,1
2201,3,3,1.0,1
2202,3,3,1.0,1
2203,3,3,1.0,1
2204,3,3,1.0,1
2205,5,5,1.0,1
2206,4,4,1.0,1
2207,3,3,1.0,1
2208,3,3,1.0,1
2209,3,3,1.0,1
2210,5,5,1.0,1
2211,3,3,1.0,1
2212,3,3,1.0,1
2213,3,3,1.0,1
2214,11,11,1.0,1
2215,6,6,1.0,1
2216,4,4,1.0,1
2217,3,3,1.0,1
2218,10,10,1.0,1
2219,3,3,1.0,1
2220,4,4,1.0,1
2221,3,3,1.0,1
2222,3,3,1.0,1
2223,4,4,1.0,1
2224,4,4,1.0,1
2225,3,3,1.0,1
2226,4,4,1.0,1
2227,8,8,1.0,1
2228,3,3,1.0,1
2229,3,3,1.0,1
2230,3,3,1.0,1
2231,4,4,1.0,1
2232,4,4,1.0,1
2233,3,3,1.0,1
2234,3,3,1.0,1
2235,3,3,1.0,1
2236,3,3,1.0,1
2237,3,3,1.0,1
2238,3,3,1.0,1
2239,3,3,1.0,1
2240,5,5,1.0,1
2241,3,3,1.0,1
2242,3,3,1.0,1
2243,3,3,1.0,1
2244,4,4,1.0,1
2245,3,3,1.0,1
2246,4,4,1.0,1
2247,3,3,1.0,1
2248,3,3,1.0,1
2249,4,4,1.0,1
2250,3,3,1.0,1
2251,3,3,1.0,1
2252,3,3,1.0,1
2253,8,8,1.0,1
2254,3,3,1.0,1
2255,3,3,1.0,1
2256,3,3,1.0,1
2257,10,10,1.0,1
2258,3,3,1.0,1
2259,3,3,1.0,1
2260,3,3,1.0,1
2261,4,4,1.0,1
2262,3,3,1.0,1
2263,3,3,1.0,1
2264,6,6,1.0,1
2265,3,3,1.0,1
2266,6,6,1.0,1
2267,3,3,1.0,1
2268,3,3,1.0,1
2269,5,5,1.0,1
2270,4,4,1.0,1
2271,4,4,1.0,1
2272,11,11,1.0,1
2273,4,4,1.0,1
2274,3,3,1.0,1
2275,5,5,1.0,1
2276,3,3,1.0,1
2277,4,4,1.0,1
2278,3,3,1.0,1
2279,4,4,1.0,1
2280,3,3,1.0,1
2281,4,4,1.0,1
2282,4,4,1.0,1
2283,5,5,1.0,1
2284,3,3,1.0,1
2285,3,3,1.0,1
2286,4,4,1.0,1
2287,4,4,1.0,1
2288,3,3,1.0,1
2289,3,3,1.0,1
2290,3,3,1.0,1
2291,3,3,1.0,1
2292,3,3,1.0,1
2293,3,3,1.0,1
2294,6,6,1.0,1
2295,3,3,1.0,1
2296,7,7,1.0,1
2297,4,4,1.0,1
2298,3,3,1.0,1
2299,3,3,1.0,1
2300,3,3,1.0,1
2301,4,4,1.0,1
2302,6,6,1.0,1
2303,3,3,1.0,1
2304,3,3,1.0,1
2305,3,3,1.0,1
2306,20,20,1.0,1
2307,3,3,1.0,1
2308,3,3,1.0,1
2309,7,7,1.0,1
2310,5,5,1.0,1
2311,3,3,1.0,1
2312,8,8,1.0,1
2313,4,4,1.0,1
2314,3,3,1.0,1
2315,3,3,1.0,1
2316,5,5,1.0,1
2317,9,9,1.0,1
2318,3,3,1.0,1
2319,6,6,1.0,1
2320,4,4,1.0,1
2321,5,5,1.0,1
2322,3,3,1.0,1
2323,3,3,1.0,1
2324,3,3,1.0,1
2325,6,6,1.0,1
2326,3,3,1.0,1
2327,4,4,1.0,1
2328,3,3,1.0,1
2329,3,3,1.0,1
2330,3,3,1.0,1
2331,3,3,1.0,1
2332,4,4,1.0,1
2333,3,3,1.0,1
2334,3,3,1.0,1
2335,3,3,1.0,1
2336,3,3,1.0,1
2337,3,3,1.0,1
2338,3,3,1.0,1
2339,3,3,1.0,1
2340,3,3,1.0,1
2341,3,3,1.0,1
2342,3,3,1.0,1
2343,6,6,1.0,1
2344,3,3,1.0,1
2345,3,3,1.0,1
2346,4,4,1.0,1
2347,3,3,1.0,1
2348,3,3,1.0,1
2349,4,4,1.0,1
2350,6,6,1.0,1
2351,6,6,1.0,1
2352,3,3,1.0,1
2353,3,3,1.0,1
2354,3,3,1.0,1
2355,3,3,1.0,1
2356,3,3,1.0,1
2357,3,3,1.0,1
2358,3,3,1.0,1
2359,3,3,1.0,1
2360,4,4,1.0,1
2361,3,3,1.0,1
2362,3,3,1.0,1
2363,4,4,1.0,1
2364,3,3,1.0,1
2365,4,4,1.0,1
2366,6,6,1.0,1
2367,3,3,1.0,1
2368,4,4,1.0,1
2369,3,3,1.0,1
2370,3,3,1.0,1
2371,3,3,1.0,1
2372,6,6,1.0,1
2373,3,3,1.0,1
2374,3,3,1.0,1
2375,13,13,1.0,1
2376,7,7,1.0,1
2377,3,3,1.0,1
2378,3,3,1.0,1
2379,3,3,1.0,1
2380,3,3,1.0,1
2381,4,4,1.0,1
